"","SITE","SST_range","SST_Mean","DATE_","COLONYLENGTH","MAX_DEPTH_M","Area_surveyed_m2","PER_DEAD","LATITUDE","LONGITUDE","YEAR","TAIL_BINS","Data_Source","Bleaching_Period"
"463","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",30,12.8016,60,75,-14.363787,-170.772574,2025,"QMED","esa","Post-Bleaching"
"464","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",74,12.8016,60,40,-14.363787,-170.772574,2025,"Q80","esa","Post-Bleaching"
"465","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",30,13.1064,60,5,-14.363787,-170.772574,2025,"QMED","esa","Post-Bleaching"
"466","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",15,13.1064,60,0,-14.363787,-170.772574,2025,"QMED","esa","Post-Bleaching"
"467","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",70,13.1064,60,25,-14.363787,-170.772574,2025,"Q80","esa","Post-Bleaching"
"468","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",30,13.1064,60,35,-14.363787,-170.772574,2025,"QMED","esa","Post-Bleaching"
"469","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",20,13.1064,60,10,-14.363787,-170.772574,2025,"QMED","esa","Post-Bleaching"
"470","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",60,13.1064,60,75,-14.363787,-170.772574,2025,"Q80","esa","Post-Bleaching"
"471","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",35,13.1064,60,60,-14.363787,-170.772574,2025,"QMED","esa","Post-Bleaching"
"472","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",15,13.1064,60,20,-14.363787,-170.772574,2025,"QMED","esa","Post-Bleaching"
"473","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",25,13.1064,60,0,-14.363787,-170.772574,2025,"QMED","esa","Post-Bleaching"
"474","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",50,13.1064,60,95,-14.363787,-170.772574,2025,"Q80","esa","Post-Bleaching"
"475","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",30,13.1064,60,15,-14.363787,-170.772574,2025,"QMED","esa","Post-Bleaching"
"476","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",20,13.1064,60,0,-14.363787,-170.772574,2025,"QMED","esa","Post-Bleaching"
"477","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",25,13.1064,60,0,-14.363787,-170.772574,2025,"QMED","esa","Post-Bleaching"
"478","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",60,13.1064,60,98,-14.363787,-170.772574,2025,"Q80","esa","Post-Bleaching"
"479","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",45,13.1064,60,60,-14.363787,-170.772574,2025,"Q80","esa","Post-Bleaching"
"480","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",35,13.1064,60,10,-14.363787,-170.772574,2025,"QMED","esa","Post-Bleaching"
"481","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",15,13.1064,60,0,-14.363787,-170.772574,2025,"QMED","esa","Post-Bleaching"
"482","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",20,13.1064,60,10,-14.363787,-170.772574,2025,"QMED","esa","Post-Bleaching"
"483","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",10,13.1064,60,0,-14.363787,-170.772574,2025,"Q20","esa","Post-Bleaching"
"484","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",50,13.1064,60,15,-14.363787,-170.772574,2025,"Q80","esa","Post-Bleaching"
"485","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",40,13.1064,60,55,-14.363787,-170.772574,2025,"QMED","esa","Post-Bleaching"
"486","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",55,13.1064,60,50,-14.363787,-170.772574,2025,"Q80","esa","Post-Bleaching"
"487","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",35,13.1064,60,60,-14.363787,-170.772574,2025,"QMED","esa","Post-Bleaching"
"488","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",50,13.1064,60,95,-14.363787,-170.772574,2025,"Q80","esa","Post-Bleaching"
"489","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",15,13.1064,60,5,-14.363787,-170.772574,2025,"QMED","esa","Post-Bleaching"
"490","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",10,13.1064,60,0,-14.363787,-170.772574,2025,"Q20","esa","Post-Bleaching"
"491","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",40,13.1064,60,90,-14.363787,-170.772574,2025,"QMED","esa","Post-Bleaching"
"492","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",85,13.1064,60,30,-14.363787,-170.772574,2025,"Q80","esa","Post-Bleaching"
"493","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",35,13.1064,60,70,-14.363787,-170.772574,2025,"QMED","esa","Post-Bleaching"
"494","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",35,13.1064,60,20,-14.363787,-170.772574,2025,"QMED","esa","Post-Bleaching"
"495","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",19,13.716,60,10,-14.363787,-170.772574,2025,"QMED","esa","Post-Bleaching"
"496","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",34,13.716,60,5,-14.363787,-170.772574,2025,"QMED","esa","Post-Bleaching"
"497","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",13,13.716,60,5,-14.363787,-170.772574,2025,"QMED","esa","Post-Bleaching"
"498","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",33,13.716,60,10,-14.363787,-170.772574,2025,"QMED","esa","Post-Bleaching"
"499","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",71,13.716,60,40,-14.363787,-170.772574,2025,"Q80","esa","Post-Bleaching"
"500","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",60,13.716,60,10,-14.363787,-170.772574,2025,"Q80","esa","Post-Bleaching"
"501","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",16,13.716,60,5,-14.363787,-170.772574,2025,"QMED","esa","Post-Bleaching"
"502","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",29,13.716,60,5,-14.363787,-170.772574,2025,"QMED","esa","Post-Bleaching"
"503","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",53,13.716,60,20,-14.363787,-170.772574,2025,"Q80","esa","Post-Bleaching"
"504","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",78,13.716,60,20,-14.363787,-170.772574,2025,"Q80","esa","Post-Bleaching"
"505","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",26,13.716,60,15,-14.363787,-170.772574,2025,"QMED","esa","Post-Bleaching"
"506","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",15,13.716,60,2,-14.363787,-170.772574,2025,"QMED","esa","Post-Bleaching"
"507","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",75,13.716,60,15,-14.363787,-170.772574,2025,"Q80","esa","Post-Bleaching"
"508","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",85,13.716,60,45,-14.363787,-170.772574,2025,"Q80","esa","Post-Bleaching"
"509","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",75,13.716,60,35,-14.363787,-170.772574,2025,"Q80","esa","Post-Bleaching"
"510","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",40,13.716,60,15,-14.363787,-170.772574,2025,"QMED","esa","Post-Bleaching"
"511","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",22,13.716,60,5,-14.363787,-170.772574,2025,"QMED","esa","Post-Bleaching"
"512","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",52,13.716,60,40,-14.363787,-170.772574,2025,"Q80","esa","Post-Bleaching"
"513","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",85,13.716,60,60,-14.363787,-170.772574,2025,"Q80","esa","Post-Bleaching"
"514","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",41,13.716,60,60,-14.363787,-170.772574,2025,"Q80","esa","Post-Bleaching"
"515","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",57,13.716,60,10,-14.363787,-170.772574,2025,"Q80","esa","Post-Bleaching"
"516","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",19,13.716,60,20,-14.363787,-170.772574,2025,"QMED","esa","Post-Bleaching"
"517","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",71,13.716,60,50,-14.363787,-170.772574,2025,"Q80","esa","Post-Bleaching"
"518","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",50,13.716,60,25,-14.363787,-170.772574,2025,"Q80","esa","Post-Bleaching"
"519","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",55,13.716,60,80,-14.363787,-170.772574,2025,"Q80","esa","Post-Bleaching"
"520","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",45,13.716,60,15,-14.363787,-170.772574,2025,"Q80","esa","Post-Bleaching"
"521","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",30,13.716,60,5,-14.363787,-170.772574,2025,"QMED","esa","Post-Bleaching"
"522","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",43,13.716,60,5,-14.363787,-170.772574,2025,"Q80","esa","Post-Bleaching"
"523","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",23,13.716,60,10,-14.363787,-170.772574,2025,"QMED","esa","Post-Bleaching"
"524","TUT-222",0.819399897257487,29.6091311407871,"3/19/2025",58,13.716,60,50,-14.363787,-170.772574,2025,"Q80","esa","Post-Bleaching"
"525","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",40,10.9728,60,90,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"526","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",15,10.9728,60,0,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"527","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",45,10.9728,60,50,-14.35909,-170.785248,2025,"Q80","esa","Post-Bleaching"
"528","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",16,10.9728,60,5,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"529","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",17.5,10.9728,60,0,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"530","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",8,10.9728,60,0,-14.35909,-170.785248,2025,"Q20","esa","Post-Bleaching"
"531","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",10,10.9728,60,0,-14.35909,-170.785248,2025,"Q20","esa","Post-Bleaching"
"532","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",26,10.9728,60,0,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"533","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",6,10.9728,60,0,-14.35909,-170.785248,2025,"Q20","esa","Post-Bleaching"
"534","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",15,10.9728,60,5,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"535","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",30,10.9728,60,45,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"536","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",20,10.9728,60,5,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"537","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",17.5,10.9728,60,0,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"538","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",15,10.9728,60,0,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"539","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",12,10.9728,60,3,-14.35909,-170.785248,2025,"Q20","esa","Post-Bleaching"
"540","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",75,10.9728,60,65,-14.35909,-170.785248,2025,"Q80","esa","Post-Bleaching"
"541","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",67.5,10.9728,60,90,-14.35909,-170.785248,2025,"Q80","esa","Post-Bleaching"
"542","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",32.5,10.9728,60,20,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"543","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",15,10.9728,60,0,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"544","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",7,10.9728,60,0,-14.35909,-170.785248,2025,"Q20","esa","Post-Bleaching"
"545","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",30,10.9728,60,5,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"546","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",35,10.9728,60,20,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"547","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",42.5,10.9728,60,20,-14.35909,-170.785248,2025,"Q80","esa","Post-Bleaching"
"548","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",45,10.9728,60,20,-14.35909,-170.785248,2025,"Q80","esa","Post-Bleaching"
"549","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",20,10.9728,60,0,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"550","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",16,10.9728,60,5,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"551","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",57.5,10.9728,60,20,-14.35909,-170.785248,2025,"Q80","esa","Post-Bleaching"
"552","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",45,10.9728,60,75,-14.35909,-170.785248,2025,"Q80","esa","Post-Bleaching"
"553","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",5,10.9728,60,2,-14.35909,-170.785248,2025,"Q20","esa","Post-Bleaching"
"554","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",22.5,10.9728,60,0,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"555","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",35,10.9728,60,60,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"556","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",27,10.9728,60,65,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"557","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",26,10.9728,60,15,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"558","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",27,10.9728,60,10,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"559","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",14,10.9728,60,0,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"560","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",74,10.9728,60,55,-14.35909,-170.785248,2025,"Q80","esa","Post-Bleaching"
"561","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",27,10.9728,60,30,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"562","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",10,10.9728,60,0,-14.35909,-170.785248,2025,"Q20","esa","Post-Bleaching"
"563","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",6,10.9728,60,25,-14.35909,-170.785248,2025,"Q20","esa","Post-Bleaching"
"564","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",17,10.9728,60,40,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"565","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",34,10.9728,60,30,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"566","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",6,10.9728,60,0,-14.35909,-170.785248,2025,"Q20","esa","Post-Bleaching"
"567","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",6,10.9728,60,25,-14.35909,-170.785248,2025,"Q20","esa","Post-Bleaching"
"568","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",10,10.9728,60,0,-14.35909,-170.785248,2025,"Q20","esa","Post-Bleaching"
"569","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",12,10.9728,60,0,-14.35909,-170.785248,2025,"Q20","esa","Post-Bleaching"
"570","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",37,10.9728,60,75,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"571","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",50,10.9728,60,65,-14.35909,-170.785248,2025,"Q80","esa","Post-Bleaching"
"572","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",5,10.9728,60,0,-14.35909,-170.785248,2025,"Q20","esa","Post-Bleaching"
"573","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",40,10.9728,60,30,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"574","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",48,10.9728,60,60,-14.35909,-170.785248,2025,"Q80","esa","Post-Bleaching"
"575","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",17,10.9728,60,20,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"576","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",31,10.9728,60,5,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"577","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",35,10.9728,60,10,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"578","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",25,10.9728,60,25,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"579","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",27,10.9728,60,60,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"580","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",32,10.9728,60,55,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"581","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",7,10.9728,60,0,-14.35909,-170.785248,2025,"Q20","esa","Post-Bleaching"
"582","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",10,10.9728,60,0,-14.35909,-170.785248,2025,"Q20","esa","Post-Bleaching"
"583","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",6,10.9728,60,0,-14.35909,-170.785248,2025,"Q20","esa","Post-Bleaching"
"584","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",7,10.9728,60,0,-14.35909,-170.785248,2025,"Q20","esa","Post-Bleaching"
"585","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",38,10.0584,60,70,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"586","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",5,10.0584,60,0,-14.35909,-170.785248,2025,"Q20","esa","Post-Bleaching"
"587","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",21,10.0584,60,35,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"588","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",23,10.0584,60,25,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"589","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",60,10.0584,60,90,-14.35909,-170.785248,2025,"Q80","esa","Post-Bleaching"
"590","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",5,10.0584,60,0,-14.35909,-170.785248,2025,"Q20","esa","Post-Bleaching"
"591","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",6,10.0584,60,0,-14.35909,-170.785248,2025,"Q20","esa","Post-Bleaching"
"592","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",49,10.0584,60,95,-14.35909,-170.785248,2025,"Q80","esa","Post-Bleaching"
"593","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",7,10.0584,60,1,-14.35909,-170.785248,2025,"Q20","esa","Post-Bleaching"
"594","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",5,10.0584,60,0,-14.35909,-170.785248,2025,"Q20","esa","Post-Bleaching"
"595","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",15,10.0584,60,0,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"596","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",5,10.0584,60,0,-14.35909,-170.785248,2025,"Q20","esa","Post-Bleaching"
"597","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",21,10.0584,60,1,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"598","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",52,10.0584,60,35,-14.35909,-170.785248,2025,"Q80","esa","Post-Bleaching"
"599","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",44,10.0584,60,20,-14.35909,-170.785248,2025,"Q80","esa","Post-Bleaching"
"600","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",14,10.0584,60,1,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"601","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",80,10.0584,60,65,-14.35909,-170.785248,2025,"Q80","esa","Post-Bleaching"
"602","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",20,10.0584,60,15,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"603","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",33,10.0584,60,20,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"604","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",125,10.0584,60,85,-14.35909,-170.785248,2025,"Q80","esa","Post-Bleaching"
"605","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",16,10.0584,60,25,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"606","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",42,10.0584,60,80,-14.35909,-170.785248,2025,"Q80","esa","Post-Bleaching"
"607","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",38,10.0584,60,85,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"608","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",10,10.0584,60,0,-14.35909,-170.785248,2025,"Q20","esa","Post-Bleaching"
"609","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",6,10.0584,60,0,-14.35909,-170.785248,2025,"Q20","esa","Post-Bleaching"
"610","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",8,10.0584,60,0,-14.35909,-170.785248,2025,"Q20","esa","Post-Bleaching"
"611","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",59,10.0584,60,90,-14.35909,-170.785248,2025,"Q80","esa","Post-Bleaching"
"612","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",30,10.0584,60,25,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"613","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",15,10.0584,60,0,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"614","TUT-223",0.855466715494792,29.6186174278051,"3/19/2025",20,10.0584,60,5,-14.35909,-170.785248,2025,"QMED","esa","Post-Bleaching"
"615","TUT-098",0.837999852498372,29.5670436796595,"3/21/2025",32.5,14.6304,60,8,-14.314128,-170.652116,2025,"QMED","esa","Post-Bleaching"
"616","TUT-098",0.837999852498372,29.5670436796595,"3/21/2025",40,16.1544,60,20,-14.314128,-170.652116,2025,"QMED","esa","Post-Bleaching"
"617","TUT-098",0.837999852498372,29.5670436796595,"3/21/2025",38,14.6304,60,10,-14.314128,-170.652116,2025,"QMED","esa","Post-Bleaching"
