"","SITE","mean_Bleaching_Alert_Area_7daymax_CRW_Daily_YR01","q05_Bleaching_Alert_Area_7daymax_CRW_Daily_YR01","q95_Bleaching_Alert_Area_7daymax_CRW_Daily_YR01","sd_Bleaching_Alert_Area_7daymax_CRW_Daily_YR01","mean_annual_range_Bleaching_Alert_Area_7daymax_CRW_Daily_YR01","mean_monthly_range_Bleaching_Alert_Area_7daymax_CRW_Daily_YR01","mean_biweekly_range_Bleaching_Alert_Area_7daymax_CRW_Daily_YR01","mean_Bleaching_Alert_Area_CRW_Daily_YR01","q05_Bleaching_Alert_Area_CRW_Daily_YR01","q95_Bleaching_Alert_Area_CRW_Daily_YR01","sd_Bleaching_Alert_Area_CRW_Daily_YR01","mean_annual_range_Bleaching_Alert_Area_CRW_Daily_YR01","mean_monthly_range_Bleaching_Alert_Area_CRW_Daily_YR01","mean_biweekly_range_Bleaching_Alert_Area_CRW_Daily_YR01","mean_Bleaching_Hotspot_CRW_Daily_YR01","q05_Bleaching_Hotspot_CRW_Daily_YR01","q95_Bleaching_Hotspot_CRW_Daily_YR01","sd_Bleaching_Hotspot_CRW_Daily_YR01","mean_annual_range_Bleaching_Hotspot_CRW_Daily_YR01","mean_monthly_range_Bleaching_Hotspot_CRW_Daily_YR01","mean_biweekly_range_Bleaching_Hotspot_CRW_Daily_YR01","DHW.Np10y_Degree_Heating_Weeks_CRW_Daily_YR01","DHW.Np10y_Major_Degree_Heating_Weeks_CRW_Daily_YR01","DHW.MeanMax_Degree_Heating_Weeks_CRW_Daily_YR01","DHW.MeanMax_Major_Degree_Heating_Weeks_CRW_Daily_YR01","DHW.CI95Max_Degree_Heating_Weeks_CRW_Daily_YR01","DHW.CI95Max_Major_Degree_Heating_Weeks_CRW_Daily_YR01","DHW.MeanDur_Degree_Heating_Weeks_CRW_Daily_YR01","DHW.MeanDur_Major_Degree_Heating_Weeks_CRW_Daily_YR01","DHW.MaxMax_Degree_Heating_Weeks_CRW_Daily_YR01","DHW.MaxMax_Major_Degree_Heating_Weeks_CRW_Daily_YR01","DHW.YearsToLast_Degree_Heating_Weeks_CRW_Daily_YR01","DHW.YearsToLast_Major_Degree_Heating_Weeks_CRW_Daily_YR01","DHW.Np10y_Degree_Heating_Weeks_jplMUR_Daily_YR01","DHW.Np10y_Major_Degree_Heating_Weeks_jplMUR_Daily_YR01","DHW.MeanMax_Degree_Heating_Weeks_jplMUR_Daily_YR01","DHW.MeanMax_Major_Degree_Heating_Weeks_jplMUR_Daily_YR01","DHW.CI95Max_Degree_Heating_Weeks_jplMUR_Daily_YR01","DHW.CI95Max_Major_Degree_Heating_Weeks_jplMUR_Daily_YR01","DHW.MeanDur_Degree_Heating_Weeks_jplMUR_Daily_YR01","DHW.MeanDur_Major_Degree_Heating_Weeks_jplMUR_Daily_YR01","DHW.MaxMax_Degree_Heating_Weeks_jplMUR_Daily_YR01","DHW.MaxMax_Major_Degree_Heating_Weeks_jplMUR_Daily_YR01","DHW.YearsToLast_Degree_Heating_Weeks_jplMUR_Daily_YR01","DHW.YearsToLast_Major_Degree_Heating_Weeks_jplMUR_Daily_YR01","mean_Marine_Heatwave_CRW_Daily_YR01","q05_Marine_Heatwave_CRW_Daily_YR01","q95_Marine_Heatwave_CRW_Daily_YR01","sd_Marine_Heatwave_CRW_Daily_YR01","mean_annual_range_Marine_Heatwave_CRW_Daily_YR01","mean_monthly_range_Marine_Heatwave_CRW_Daily_YR01","mean_biweekly_range_Marine_Heatwave_CRW_Daily_YR01","mean_Sea_Surface_Temperature_CRW_Daily_YR01","q05_Sea_Surface_Temperature_CRW_Daily_YR01","q95_Sea_Surface_Temperature_CRW_Daily_YR01","sd_Sea_Surface_Temperature_CRW_Daily_YR01","mean_annual_range_Sea_Surface_Temperature_CRW_Daily_YR01","mean_monthly_range_Sea_Surface_Temperature_CRW_Daily_YR01","mean_biweekly_range_Sea_Surface_Temperature_CRW_Daily_YR01","mean_Sea_Surface_Temperature_jplMUR_Daily_YR01","q05_Sea_Surface_Temperature_jplMUR_Daily_YR01","q95_Sea_Surface_Temperature_jplMUR_Daily_YR01","sd_Sea_Surface_Temperature_jplMUR_Daily_YR01","mean_annual_range_Sea_Surface_Temperature_jplMUR_Daily_YR01","mean_monthly_range_Sea_Surface_Temperature_jplMUR_Daily_YR01","mean_biweekly_range_Sea_Surface_Temperature_jplMUR_Daily_YR01","LATITUDE","LONGITUDE","date","mean_PM","sd_PM","maxPM","minPM","n","se"
"14","TUT-095",1.42739726027397,0,4,1.55249358742749,2.5,1,0.518518518518518,1.16986301369863,0,4,1.47829395018759,2.5,1.25,0.777777777777778,0.203397261917795,-1.48800001144409,1.63199999332428,0.956346626298366,2.80000001192093,0.988333329558372,0.612222220610689,10.0068493150685,10.0068493150685,15.0699996948242,15.0699996948242,NA,NA,234,148,15.0699996948242,15.0699996948242,0.0246406570841889,0.109514031485284,10.0343406593407,10.0343406593407,19.9817562103271,19.9817562103271,NA,NA,123,96,19.9817562103271,19.9817562103271,0.131416837782341,0.186173853524983,0.0333333333333333,0,0,0.181020334719393,1,0.5,0.2,29.1233972471054,27.4320003509521,30.5519996643066,0.956346631292149,2.80000019073486,0.988333543141683,0.612222247653537,28.9047369865522,27.4254001617432,30.3842002868652,0.937740162587752,2.9739990234375,1.25825007756551,0.918962973135489,-14.276917,-170.625248,2025-02-13,0,0,0,0,4,0
"15","TUT-074",1.41369863013699,0,4,1.51778061189678,2.5,0.833333333333333,0.481481481481481,1.12602739726027,0,4,1.44705340975235,2.5,1.16666666666667,0.777777777777778,0.1808493178644,-1.51799998283386,1.56600003242493,0.957361352140768,2.81000000238419,1.01249998062849,0.629259249264443,10.0068493150685,10.0068493150685,14.4300003051758,14.4300003051758,NA,NA,229,131,14.4300003051758,14.4300003051758,0.0246406570841889,0.114989733059548,10.0343406593407,10.0343406593407,13.6248970031738,13.6248970031738,NA,NA,104,93,13.6248970031738,13.6248970031738,0.183436002737851,0.191649555099247,0.0166666666666667,0,0,0.129099444873581,1,0.5,0.2,29.1008492874773,27.4019996643066,30.4859996795654,0.957361319163074,2.80999851226807,1.01249965031942,0.629259180139612,28.9230465823657,27.4715991973877,30.360599899292,0.929178720962218,2.83150100708008,1.23816680908203,0.880333441275137,-14.360978,-170.736214,2025-02-14,57.5,53.0330085889911,95,20,2,37.5
"16","TUT-091",1.52054794520548,0,4,1.58555974309744,2.5,0.833333333333333,0.481481481481481,1.26575342465753,0,4,1.54174683092975,2.5,1.25,0.851851851851852,0.220849315199542,-1.46800003051758,1.62599999904633,0.956309638061836,2.79999995231628,0.987499994536241,0.617777772523739,10.0068493150685,10.0068493150685,15.8400001525879,15.8400001525879,NA,NA,235,171,15.8400001525879,15.8400001525879,0.0246406570841889,0.101300479123888,10.0343406593407,10.0343406593407,19.9733333587646,19.9733333587646,NA,NA,142,97,19.9733333587646,19.9733333587646,0.128678986995209,0.188911704312115,0.0666666666666667,0,1,0.251548874293232,1,0.5,0.2,29.1308493470492,27.442000579834,30.5360008239746,0.956309640109389,2.79999923706055,0.987499713897705,0.617777859723126,28.8990575346228,27.4363994598389,30.4346004486084,0.943089391099641,3.05250072479248,1.30283371607463,0.949148460670754,-14.278903,-170.586065,2025-02-14,31.7818181818182,31.1398820789716,100,0,55,4.19890084295284
"17","TUT-093",1.44109589041096,0,4,1.53885889795417,2.5,0.833333333333333,0.481481481481481,1.14246575342466,0,4,1.46252808822649,2.5,1.16666666666667,0.814814814814815,0.186767124828615,-1.51799998283386,1.57800004482269,0.957808834609028,2.81000000238419,1.01333334296942,0.626296299337237,10.0068493150685,10.0068493150685,14.6999998092651,14.6999998092651,NA,NA,234,140,14.6999998092651,14.6999998092651,0.0246406570841889,0.112251882272416,10.0343406593407,10.0343406593407,15.3181238174438,15.3181238174438,NA,NA,104,94,15.3181238174438,15.3181238174438,0.183436002737851,0.191649555099247,0.0166666666666667,0,0,0.129099444873581,1,0.5,0.2,29.1167671099101,27.4119998931885,30.5080001831055,0.957808868534571,2.8100004196167,1.01333332061768,0.626296573215061,28.9137451955717,27.4490005493164,30.3756008148193,0.926370737518175,2.78249931335449,1.21774991353353,0.869037133676034,-14.337165,-170.711077,2025-02-14,11.0588235294118,12.2956831257727,40,0,17,2.98214119215798
"18","TUT-207",1.43561643835616,0,4,1.56694651821236,2.5,0.833333333333333,0.481481481481481,1.15068493150685,0,4,1.47573070815329,2.5,1.25,0.777777777777778,0.184712331058228,-1.50999999046326,1.56600003242493,0.956630555136676,2.80500000715256,1.00083332757155,0.615185185439057,10.0068493150685,10.0068493150685,14.6300001144409,14.6300001144409,NA,NA,229,146,14.6300001144409,14.6300001144409,0.0246406570841889,0.112251882272416,10.0343406593407,10.0343406593407,19.1003360748291,19.1003360748291,NA,NA,123,96,19.1003360748291,19.1003360748291,0.131416837782341,0.186173853524983,0.0166666666666667,0,0,0.129099444873581,1,0.5,0.2,29.104712285081,27.4099998474121,30.4859996795654,0.956630592642191,2.80500030517578,1.00083367029826,0.615185066505715,28.9152630270344,27.4624004364014,30.3860004425049,0.932016842589759,2.88200092315674,1.22775014241536,0.879592542295103,-14.303783,-170.683308,2025-02-14,24.1666666666667,14.6344342790101,40,5,6,5.97448277631164
"19","TUT-208",1.44109589041096,0,4,1.53885889795417,2.5,0.833333333333333,0.481481481481481,1.14246575342466,0,4,1.46252808822649,2.5,1.16666666666667,0.814814814814815,0.186767124828615,-1.51799998283386,1.57800004482269,0.957808834609028,2.81000000238419,1.01333334296942,0.626296299337237,10.0068493150685,10.0068493150685,14.6999998092651,14.6999998092651,NA,NA,234,140,14.6999998092651,14.6999998092651,0.0246406570841889,0.112251882272416,10.0343406593407,10.0343406593407,15.1231355667114,15.1231355667114,NA,NA,104,94,15.1231355667114,15.1231355667114,0.183436002737851,0.191649555099247,0.0166666666666667,0,0,0.129099444873581,1,0.5,0.2,29.1167671099101,27.4119998931885,30.5080001831055,0.957808868534571,2.8100004196167,1.01333332061768,0.626296573215061,28.9215314525447,27.4646003723145,30.3655994415283,0.92799778474779,2.80849933624268,1.22999986012777,0.87514806676794,-14.348332,-170.725342,2025-02-14,10,NA,10,10,1,NA
"20","TUT-214",1.42739726027397,0,4,1.55249358742749,2.5,1,0.518518518518518,1.16986301369863,0,4,1.47829395018759,2.5,1.25,0.777777777777778,0.203397261917795,-1.48800001144409,1.63199999332428,0.956346626298366,2.80000001192093,0.988333329558372,0.612222220610689,10.0068493150685,10.0068493150685,15.0699996948242,15.0699996948242,NA,NA,234,148,15.0699996948242,15.0699996948242,0.0246406570841889,0.109514031485284,10.0343406593407,10.0343406593407,17.4555721282959,17.4555721282959,NA,NA,118,94,17.4555721282959,17.4555721282959,0.131416837782341,0.186173853524983,0.0333333333333333,0,0,0.181020334719393,1,0.5,0.2,29.1233972471054,27.4320003509521,30.5519996643066,0.956346631292149,2.80000019073486,0.988333543141683,0.612222247653537,28.9006602875174,27.4349994659424,30.4157997131348,0.939818043309482,3.00899982452393,1.27966658274333,0.934370323463723,-14.28309,-170.607,2025-03-12,24.0348837209302,33.5729049276412,98,0,86,3.62025944284294
"21","TUT-171",1.49716242661448,0,4,1.5538073359414,2.5,0.833333333333333,0.421296296296296,1.2325831702544,0,4,1.50092503729118,2.5,1.22916666666667,0.853174603174603,0.226315558483503,-1.48128571382591,1.63360713464873,0.95569511421078,2.81785711912172,1.02947915562739,0.640456344699487,10.0068493150685,10.0068493150685,15.7944640772683,15.7944640772683,NA,NA,236,151,15.7944640772683,15.7944640772683,0.0219028062970568,0.101300479123888,10.0343406593407,10.0343406593407,18.8915767669678,18.8915767669678,NA,NA,149,100,18.8915767669678,18.8915767669678,0.183436002737851,0.191649555099247,0.0571428571428571,0,0.558928571428571,0.192742769421587,1,0.5,0.332142857142857,29.1652441130226,27.4576427664076,30.5725360666003,0.955695106898374,2.81785729953221,1.02947931346439,0.640456344715502,28.9750547853235,27.497399520874,30.4879997253418,0.947868022165371,2.81049919128418,1.32291634877523,0.932518570511429,-14.332425,-170.824373,2025-03-13,64.5555555555556,34.0607887216309,99,0,90,3.59032237540428
"22","TUT-216",1.49716242661448,0,4,1.5538073359414,2.5,0.833333333333333,0.421296296296296,1.2325831702544,0,4,1.50092503729118,2.5,1.22916666666667,0.853174603174603,0.226315558483503,-1.48128571382591,1.63360713464873,0.95569511421078,2.81785711912172,1.02947915562739,0.640456344699487,10.0068493150685,10.0068493150685,15.7944640772683,15.7944640772683,NA,NA,236,151,15.7944640772683,15.7944640772683,0.0219028062970568,0.101300479123888,10.0343406593407,10.0343406593407,20.6169414520264,20.6169414520264,NA,NA,174,102,20.6169414520264,20.6169414520264,0.114989733059548,0.186173853524983,0.0571428571428571,0,0.558928571428571,0.192742769421587,1,0.5,0.332142857142857,29.1652441130226,27.4576427664076,30.5725360666003,0.955695106898374,2.81785729953221,1.02947931346439,0.640456344715502,28.9828904347877,27.5096000671387,30.5235996246338,0.952173753163818,2.82750034332275,1.34025049209595,0.942963140982169,-14.329052,-170.831801,2025-03-14,35.2236842105263,36.2795070470775,98,0,76,4.16154486683375
"23","TUT-126",1.47592954990215,0,4,1.54169253081371,2.5,0.833333333333333,0.444444444444444,1.19491193737769,0,4,1.471767213975,2.5,1.20238095238095,0.841269841269841,0.208634052047262,-1.49228571823665,1.60600001811981,0.957000214901387,2.81785713774817,1.02166666090488,0.633809521547938,10.0068493150685,10.0068493150685,15.2957141058786,15.2957141058786,NA,NA,236,148,15.2957141058786,15.2957141058786,0.0219028062970568,0.106776180698152,10.0343406593407,10.0343406593407,18.3957347869873,18.3957347869873,NA,NA,149,100,18.3957347869873,18.3957347869873,0.183436002737851,0.191649555099247,0.0404761904761905,0,0.292857142857142,0.15580914689812,1,0.5,0.257142857142857,29.1400626046317,27.4391427721296,30.5374288831438,0.957000214397131,2.81785706111363,1.02166675385975,0.633809589204334,28.9541397251495,27.4681991577148,30.4540000915527,0.942267059302221,2.82000064849854,1.30416663487752,0.917666682490596,-14.336157,-170.796416,2025-03-15,28.2266666666667,31.4215339026088,95,0,75,3.62824621140443
"24","TUT-139",1.43013698630137,0,4,1.52043632866847,2.5,0.833333333333333,0.481481481481481,1.13972602739726,0,4,1.45809032548065,2.5,1.16666666666667,0.814814814814815,0.18463013753397,-1.51999998092651,1.58000004291534,0.957833913658771,2.81000003218651,1.01666666194797,0.63074073885326,10.0068493150685,10.0068493150685,14.6599998474121,14.6599998474121,NA,NA,233,133,14.6599998474121,14.6599998474121,0.0246406570841889,0.112251882272416,10.0343406593407,10.0343406593407,15.5891466140747,15.5891466140747,NA,NA,149,91,15.5891466140747,15.5891466140747,0.183436002737851,0.205338809034908,0.0333333333333333,0,0,0.181020334719393,1,0.5,0.4,29.1146301217275,27.4099998474121,30.5100002288818,0.957833902380215,2.8100004196167,1.01666688919067,0.630740766172056,28.942750716536,27.4592002868652,30.4468002319336,0.941314666663432,2.85249996185303,1.29858350753784,0.915407463356301,-14.352648,-170.787165,2025-03-15,34.5535714285714,35.8227554104204,98,0,56,4.78701704985699
"25","TUT-086",1.42739726027397,0,4,1.55249358742749,2.5,1,0.518518518518518,1.16986301369863,0,4,1.47829395018759,2.5,1.25,0.777777777777778,0.203397261917795,-1.48800001144409,1.63199999332428,0.956346626298366,2.80000001192093,0.988333329558372,0.612222220610689,10.0068493150685,10.0068493150685,15.0699996948242,15.0699996948242,NA,NA,234,148,15.0699996948242,15.0699996948242,0.0246406570841889,0.109514031485284,10.0343406593407,10.0343406593407,20.9342250823975,20.9342250823975,NA,NA,124,97,20.9342250823975,20.9342250823975,0.128678986995209,0.183436002737851,0.0333333333333333,0,0,0.181020334719393,1,0.5,0.2,29.1233972471054,27.4320003509521,30.5519996643066,0.956346631292149,2.80000019073486,0.988333543141683,0.612222247653537,28.9006602875174,27.4349994659424,30.4157997131348,0.939818043309482,3.00899982452393,1.27966658274333,0.934370323463723,-14.27703,-170.611737,2025-03-18,16.25,22.8673712233537,50,0,4,11.4336856116769
"26","TUT-157",1.42739726027397,0,4,1.55249358742749,2.5,1,0.518518518518518,1.16986301369863,0,4,1.47829395018759,2.5,1.25,0.777777777777778,0.203397261917795,-1.48800001144409,1.63199999332428,0.956346626298366,2.80000001192093,0.988333329558372,0.612222220610689,10.0068493150685,10.0068493150685,15.0699996948242,15.0699996948242,NA,NA,234,148,15.0699996948242,15.0699996948242,0.0246406570841889,0.109514031485284,10.0343406593407,10.0343406593407,20.9342250823975,20.9342250823975,NA,NA,124,97,20.9342250823975,20.9342250823975,0.128678986995209,0.183436002737851,0.0333333333333333,0,0,0.181020334719393,1,0.5,0.2,29.1233972471054,27.4320003509521,30.5519996643066,0.956346631292149,2.80000019073486,0.988333543141683,0.612222247653537,28.9106493701674,27.4267993927002,30.4484001159668,0.94296886928663,3.0310001373291,1.27425003051758,0.934963296960901,-14.274192,-170.619785,2025-03-18,23.1578947368421,26.3634072108687,90,0,19,6.04818041260989
"27","TUT-219",1.42739726027397,0,4,1.55249358742749,2.5,1,0.518518518518518,1.16986301369863,0,4,1.47829395018759,2.5,1.25,0.777777777777778,0.203397261917795,-1.48800001144409,1.63199999332428,0.956346626298366,2.80000001192093,0.988333329558372,0.612222220610689,10.0068493150685,10.0068493150685,15.0699996948242,15.0699996948242,NA,NA,234,148,15.0699996948242,15.0699996948242,0.0246406570841889,0.109514031485284,10.0343406593407,10.0343406593407,17.6321678161621,17.6321678161621,NA,NA,118,94,17.6321678161621,17.6321678161621,0.131416837782341,0.186173853524983,0.0333333333333333,0,0,0.181020334719393,1,0.5,0.2,29.1233972471054,27.4320003509521,30.5519996643066,0.956346631292149,2.80000019073486,0.988333543141683,0.612222247653537,28.8998629530815,27.428800201416,30.369800567627,0.933210480412314,2.94700050354004,1.24383370081584,0.906740895024052,-14.28823,-170.639848,2025-03-18,18.125,24.7571538482651,80,0,16,6.18928846206627
"28","TUT-220",1.43561643835616,0,4,1.56694651821236,2.5,0.833333333333333,0.481481481481481,1.15068493150685,0,4,1.47573070815329,2.5,1.25,0.777777777777778,0.184712331058228,-1.50999999046326,1.56600003242493,0.956630555136676,2.80500000715256,1.00083332757155,0.615185185439057,10.0068493150685,10.0068493150685,14.6300001144409,14.6300001144409,NA,NA,229,146,14.6300001144409,14.6300001144409,0.0246406570841889,0.112251882272416,10.0343406593407,10.0343406593407,19.1003360748291,19.1003360748291,NA,NA,123,96,19.1003360748291,19.1003360748291,0.131416837782341,0.186173853524983,0.0166666666666667,0,0,0.129099444873581,1,0.5,0.2,29.104712285081,27.4099998474121,30.4859996795654,0.956630592642191,2.80500030517578,1.00083367029826,0.615185066505715,28.9152630270344,27.4624004364014,30.3860004425049,0.932016842589759,2.88200092315674,1.22775014241536,0.879592542295103,-14.300247,-170.681886,2025-03-18,48.8461538461538,38.7381081835578,95,0,13,10.7440181054068
"29","TUT-222",1.43013698630137,0,4,1.52043632866847,2.5,0.833333333333333,0.481481481481481,1.13972602739726,0,4,1.45809032548065,2.5,1.16666666666667,0.814814814814815,0.18463013753397,-1.51999998092651,1.58000004291534,0.957833913658771,2.81000003218651,1.01666666194797,0.63074073885326,10.0068493150685,10.0068493150685,14.6599998474121,14.6599998474121,NA,NA,233,133,14.6599998474121,14.6599998474121,0.0246406570841889,0.112251882272416,10.0343406593407,10.0343406593407,14.2315549850464,14.2315549850464,NA,NA,104,94,14.2315549850464,14.2315549850464,0.183436002737851,0.194387405886379,0.0333333333333333,0,0,0.181020334719393,1,0.5,0.4,29.1146301217275,27.4099998474121,30.5100002288818,0.957833902380215,2.8100004196167,1.01666688919067,0.630740766172056,28.9315452209891,27.456600189209,30.4245998382568,0.936727536668241,2.88249969482422,1.26433308919271,0.899703767564562,-14.363787,-170.772574,2025-03-19,30.4891304347826,27.2576209991307,98,0,92,2.84180343561178
"30","TUT-223",1.43013698630137,0,4,1.52043632866847,2.5,0.833333333333333,0.481481481481481,1.13972602739726,0,4,1.45809032548065,2.5,1.16666666666667,0.814814814814815,0.18463013753397,-1.51999998092651,1.58000004291534,0.957833913658771,2.81000003218651,1.01666666194797,0.63074073885326,10.0068493150685,10.0068493150685,14.6599998474121,14.6599998474121,NA,NA,233,133,14.6599998474121,14.6599998474121,0.0246406570841889,0.112251882272416,10.0343406593407,10.0343406593407,15.5891466140747,15.5891466140747,NA,NA,149,91,15.5891466140747,15.5891466140747,0.183436002737851,0.205338809034908,0.0333333333333333,0,0,0.181020334719393,1,0.5,0.4,29.1146301217275,27.4099998474121,30.5100002288818,0.957833902380215,2.8100004196167,1.01666688919067,0.630740766172056,28.9370985423049,27.4631996154785,30.4426002502441,0.942963924181437,2.88899898529053,1.30883328119914,0.923962981612594,-14.35909,-170.785248,2025-03-19,24.1444444444444,29.7508610435725,95,0,90,3.13601610829543
"31","TUT-098",1.43561643835616,0,4,1.56694651821236,2.5,0.833333333333333,0.481481481481481,1.15068493150685,0,4,1.47573070815329,2.5,1.25,0.777777777777778,0.184712331058228,-1.50999999046326,1.56600003242493,0.956630555136676,2.80500000715256,1.00083332757155,0.615185185439057,10.0068493150685,10.0068493150685,14.6300001144409,14.6300001144409,NA,NA,229,146,14.6300001144409,14.6300001144409,0.0246406570841889,0.112251882272416,10.0343406593407,10.0343406593407,18.0591239929199,18.0591239929199,NA,NA,187,96,18.0591239929199,18.0591239929199,0.128678986995209,0.183436002737851,0.0166666666666667,0,0,0.129099444873581,1,0.5,0.2,29.104712285081,27.4099998474121,30.4859996795654,0.956630592642191,2.80500030517578,1.00083367029826,0.615185066505715,28.8929999939383,27.4442005157471,30.3706001281738,0.927238820005923,2.92250061035156,1.23975006739299,0.902148070158782,-14.314128,-170.652116,2025-03-21,12.6666666666667,6.42910050732864,20,8,3,3.71184290855335
